(-5029, 8728), (-26076, -4870)
(31804, 12433), (-16570, 1090)
(-588, 14790), (-7870, -16614)
(-30947, 18826), (-31660, -27781)
(-20740, -2433), (-26876, -7623)
(12889, -3074), (-9765, -19594)
(21029, 18113), (6831, 12341)
(1153, -20476), (-13811, -31632)
(-21259, 6248), (-26988, -15312)
(2794, 25559), (-19384, -6392)
(24511, 9493), (-18079, -21242)
(-30960, 30038), (-31437, -17221)
(30611, 18490), (-19174, 16836)
(26623, 27325), (-6901, -24305)
(13591, 1064), (11812, -15327)
(20689, 30818), (-28459, 8427)
(24091, 24840), (-22393, 7587)
(26371, -9888), (-27138, -10392)
(29618, -8260), (-27974, -22698)
(30509, 27622), (28564, -1483)
(25901, 19587), (-16940, -973)
(-10139, 30636), (-13512, 3536)
(-5134, -18863), (-28954, -27428)
(-9085, -13995), (-13342, -30510)
(15882, 8201), (-4941, -25840)
(8025, 25308), (-18757, -27054)
(14038, -2325), (9859, -25777)
(15011, 4985), (-28536, 3674)
(29958, 6298), (8217, -29216)
(29885, 19705), (-27785, -8058)
(622, -7237), (-7341, -27028)
(26281, -4375), (-14120, -30872)
(16095, 27080), (15713, -19931)
(-26096, -9852), (-29692, -28363)
(25237, 25758), (17770, 25211)
(21177, 30511), (-18323, -4687)
(-15338, -23296), (-31841, -28353)
(15873, 21786), (-20511, -2555)
(22594, 30233), (9555, 28033)
(-20076, 24425), (-24753, 19943)
(27923, 20942), (-13757, 5463)
(12613, 24750), (-12334, -26945)
(-20924, 8989), (-31665, -21067)
(-12696, 20136), (-25148, -6796)
(14561, -19626), (-1149, -20791)
(12079, 30612), (-12354, -17999)
(-5900, 15640), (-22026, -16765)
(19849, 29530), (-23158, 9697)
(18270, 16196), (-27176, -9407)
(24450, -3780), (23596, -31805)
(30184, -8182), (-25657, -18745)
(3806, 4784), (-25683, -28357)
(-22333, 573), (-31131, -5471)
(14892, 21123), (-6029, -5846)
(26955, 10570), (20690, -24064)
(-19512, -1601), (-22720, -18352)
(21125, 5225), (-16990, -27218)
(25833, 27056), (16440, -3917)
(19019, 4881), (-4177, -32737)
(-812, 22757), (-4537, 14811)
(5950, 17248), (-2042, -1041)
(22871, 31985), (-2080, -17675)
(8000, 4184), (-4588, -7650)
(21584, -20778), (-28216, -31431)
(-16886, 29565), (-30577, -5201)
(30138, -14473), (25745, -31707)
(29746, 25675), (26411, -32485)
(28430, 13128), (-26211, -10830)
(14629, -6389), (-7130, -9452)
(22077, 14697), (13550, -28383)
(21910, 4964), (-18730, 4224)
(-14517, 22023), (-25721, 15798)
(29999, 16065), (-5730, -4346)
(-1587, -8377), (-4471, -15613)
(-4654, -19187), (-22198, -32628)
(27419, -15943), (-9782, -25646)
(24956, 18499), (15664, 17192)
(5667, 23006), (-13619, -8928)
(6162, -2053), (-14153, -4293)
(25583, -18763), (-28028, -23687)
(10313, -3727), (-20376, -6259)
(-19094, 30550), (-20267, 7708)
(5248, -17309), (-31538, -30077)
(6887, -4104), (2594, -4568)
(25505, 17643), (17695, -31654)
(613, 3892), (-7187, -4267)
(31197, 5412), (5535, -10309)
(-5015, 22471), (-26662, 10986)
(-852, 25301), (-26500, -31568)
(26091, 13606), (14114, -18162)
(11111, 25349), (-12512, -15554)
(4195, 8837), (-23733, -31184)
(-11447, 8316), (-29443, -19796)
(31819, 27164), (-1221, 2063)
(24870, 11300), (19069, -5663)
(32155, -18288), (-15116, -25451)
(20949, 1403), (-32545, -16423)
(-23, 29051), (-24057, 16558)
(-5119, 20460), (-18211, -7938)
(17376, 15477), (540, 5600)
(-22376, -2957), (-22707, -6173)
(25745, -10711), (2829, -10826)
(29421, 10548), (-32101, -11939)
(2075, -9846), (-7309, -30810)
(31583, -4775), (-7003, -6994)
(32660, 9261), (-6582, -13304)
(6132, 15506), (207, -23166)
(26793, -15991), (9103, -17896)
(26580, -11789), (7822, -17553)
(-2571, 8605), (-23704, -1189)
(7897, 11430), (-2862, 513)
(32060, -6953), (24322, -17383)
(10366, 27412), (38, -31895)
(21245, 25768), (-14397, -10723)
(-3611, 28020), (-5008, 6968)
(-9039, 25887), (-30971, 3541)
(13494, 9357), (6746, -18081)
(-7538, 28871), (-17709, 22599)
(20352, 16050), (-21954, -14462)
(6120, -28760), (-25603, -31682)
(4798, 25345), (-24694, -24630)
(8307, 6603), (-20462, -23568)
(22999, -5670), (10371, -7709)
(18081, 89), (-3090, -24122)
(17951, 8188), (-28805, -32219)
(-1798, 30856), (-22794, 9339)
(-15395, 15769), (-29281, -9307)
(31581, 17027), (9426, 1003)
(1632, -12633), (-23692, -24516)
(28726, 10657), (-5385, -1269)
(27496, 14209), (-23527, -21204)
(4287, -15830), (-31538, -18918)
(-10901, -7906), (-16137, -31801)
(27761, 27808), (-28424, 5635)
(3415, -18332), (-1269, -22486)
(18768, 17634), (-7225, -10667)
(4003, -17501), (-21671, -23938)
(2694, 11985), (-31692, 10859)
(29454, 25020), (2556, -6564)
(2287, -982), (-7063, -11034)
(-18635, 20883), (-19381, 8678)
(15799, 24272), (5025, -31647)
(16221, -9521), (-23998, -15098)
(-12828, -11131), (-13917, -14716)
(-26888, 31662), (-31431, 19020)
(14457, -9188), (-30627, -29287)
(24842, 16672), (20227, 14023)
(3466, -7189), (-27496, -30874)
(22625, 12579), (-2918, -1615)
(6995, -14678), (-8923, -19341)
(3700, 13812), (-3324, 7852)
(27519, 10233), (-23042, -561)
(21516, 12646), (-31213, -7306)
(32718, 6103), (-16207, -28270)
(26011, 16680), (1850, 12095)
(-8514, -609), (-17522, -30487)
(-4431, 11310), (-29350, -19287)
(11869, 15375), (-28700, 9844)
(30429, 5765), (-25327, -5832)
(9537, 10255), (-29661, 5786)
(10136, 25174), (-26547, -10219)
(17550, -22704), (-11078, -28923)
(20195, 10841), (-28929, -11017)
(-7255, 22113), (-10998, 18283)
(25279, -21833), (16075, -28394)
(-2665, -4202), (-25683, -17252)
(28632, -7934), (13526, -31672)
(18361, 22356), (14361, 19357)
(21064, 12112), (-16891, 7196)
(16971, 5137), (15479, -27881)
(13180, -9898), (-573, -28846)
(25395, -5169), (5898, -11768)
(30959, -11955), (-28694, -32585)
(24631, 8566), (-19262, -6092)
(-1014, 17155), (-17569, 2646)
(8018, 19780), (-30411, 2624)
(12068, -9658), (6717, -15416)
(19742, 30041), (-23368, 22363)
(15753, 9801), (-7501, 127)
(27034, 23625), (-29033, 19145)
(18118, 31405), (16417, -19122)
(3080, 17370), (-17693, 12167)
(25213, 27341), (-12169, 2794)
(29417, 31508), (1429, 25039)
(15214, -10195), (-24504, -30335)
(5117, -20760), (-5443, -31809)
(24243, 23592), (-23813, -6155)
(11335, -14493), (6616, -21609)
(25748, 24423), (17179, -15221)
(20486, 8661), (-3140, -16598)
(17106, -4771), (-2730, -12715)
(31420, 3964), (-18617, -9231)
(17144, 31026), (13082, 22491)
(7978, 19423), (7848, -22409)
(31987, 13714), (26606, -14982)
(14161, -19279), (-24769, -26932)
(21128, -2983), (-9558, -13133)
(21618, 16888), (-29941, 9639)
(31081, -5145), (19984, -21896)
(25718, -7309), (12045, -16241)
(9277, 12943), (-8807, 6163)
(27573, 236), (14052, -28277)
(26942, 29604), (-31122, -5973)
(8953, 2493), (2658, -21583)
(-13885, 25716), (-28085, 23986)
(4975, -26925), (-395, -31121)
(11001, 21696), (8578, 16750)
(15629, 18298), (-18459, 3905)
(21909, -2745), (9159, -20696)
(-12460, 9091), (-25452, -11842)
(21220, 31168), (-28451, -15251)
(6910, -8236), (-18301, -10738)
(23674, 4395), (-31732, -9161)
(-15347, -2002), (-32657, -11446)
(23450, 11490), (19819, -19860)
(30397, -11736), (-15911, -30315)
(22756, 4623), (-8663, -16972)
(27905, 5511), (25036, -21901)
(21791, -24716), (-14821, -32540)
(22226, -1582), (15647, -13069)
(29156, 15280), (-20460, -27691)
(14020, 31402), (703, -17105)
(1932, 7746), (-8712, -10422)
(30150, -18051), (18799, -32403)
(30869, 13612), (-16043, -20565)
(-13141, 28290), (-23523, 27978)
(-24623, 1152), (-30231, -30199)
(16927, 13105), (-23583, -14513)
(7781, 1304), (-28212, -9797)
(20325, -8640), (-15381, -15449)
(27407, 18216), (-12187, -25868)
(25141, 18353), (24168, -29186)
(23173, -6070), (-16614, -10185)
(30802, -251), (6536, -17269)
(32764, 26031), (9300, -4241)
(15547, 7100), (-8486, 1753)
(20904, -21289), (-5024, -31952)
(-12722, -30495), (-31796, -32706)
(18019, -49), (-612, -23162)
(-5347, 3954), (-16568, -29480)
(-5541, 15021), (-32282, 6188)
(19086, -24223), (18595, -26335)
(-4559, -602), (-29649, -16683)
(30758, 21571), (14133, -18830)
(-7132, 1181), (-23682, -8596)
(-1517, 21272), (-5981, 5437)
(30368, 29931), (2506, -3570)
(15736, 7190), (-23865, -1078)
(-15470, 27456), (-20553, -9421)
(13544, 19009), (6872, 13622)
(22751, 14852), (11736, 6336)
(25548, -433), (-2912, -7271)
(3842, -418), (-25433, -15583)
(-8654, 16626), (-13398, -20993)
(-4243, 26812), (-32129, -27789)
(-15462, -8043), (-28662, -29661)
(10931, -23490), (-18468, -27610)
(29039, 16960), (4759, -20634)
(27076, -10017), (-19024, -27996)
(24338, 13666), (6848, 11912)
(22103, 27452), (10598, -15921)
(-25899, 29373), (-28617, 25727)
(6602, 18475), (-9338, -14916)
(13805, 32519), (-28977, 23816)
(1314, -23442), (-11642, -28276)
(5779, 31721), (-21998, -9278)
(29886, 3443), (9593, -27582)
(14206, 23088), (-29778, 21911)
(11248, 2770), (8470, -27810)
(5517, -10786), (174, -27532)
(23268, 25978), (-663, 21846)
(6441, 24022), (3661, -7498)
(32727, 17813), (14514, -8757)
(13103, 5745), (-4741, -12655)
(27150, -3210), (23443, -25814)
(-6371, 14751), (-18625, 2190)
(22239, 25859), (-12247, -21522)
(12062, -12974), (-26459, -31773)
(32015, 21225), (-15146, -23556)
(27079, 15495), (-24607, 13429)
(31504, 11779), (-30220, -17253)
(11651, 10863), (-7833, 19)
(31219, -7391), (18655, -20648)
(12365, -10005), (-18305, -13449)
(11993, 20226), (-10867, 12238)
(31089, 1199), (-22716, -32356)
(31883, 11404), (7793, -25270)
(32338, 16071), (11418, -32604)
(12742, 2596), (-5903, -11580)
(19564, 549), (-28623, -26218)
(2460, 12468), (-5293, -11639)
(18329, -15570), (-822, -32711)
(-2652, 19989), (-26348, -2833)
(-8209, -11800), (-9670, -17645)
(5529, 10019), (-15534, -25904)
(-27649, -27796), (-31494, -30336)
(30754, 31762), (13331, 3617)
(8616, 31413), (-12521, 10194)
(27260, 31305), (-31242, 14720)
(23914, 21783), (-22972, 20617)
(3211, 15655), (-28321, -7023)
(32382, -8857), (-28539, -15497)
(26144, -25647), (-17527, -29295)
(-14668, -2671), (-24943, -21984)
(-5471, -15216), (-29276, -32497)
(19279, 26038), (-79, 4914)
(13929, 29445), (-27553, -27612)
(-3104, -2595), (-3380, -19725)
(23439, 16989), (-18406, -19269)
(15341, 23417), (2851, 19569)
(17768, -18378), (-11015, -22234)
(22233, 5928), (2986, -7981)
(12843, 28140), (-5566, -10877)
(13571, 17956), (-11998, -17937)
(-6906, -6213), (-18523, -14255)
(12961, 23445), (6967, 13878)
(-17005, -537), (-21560, -1710)
(13301, 21984), (-6569, -22523)
(23460, 9892), (-5289, -28223)
(-1153, 13462), (-22114, -12558)
(5055, 27513), (-17789, 2386)
(26372, 27080), (-28886, 4900)
(28906, 20481), (17404, -10112)
(-2996, 29585), (-9599, 8800)
(-14022, 15778), (-19062, -7397)
(8501, 10321), (-23789, -10534)
(28283, 30160), (2101, 29710)
(-15796, 1619), (-25254, -26733)
(30552, 24741), (12510, 16228)
(14967, 5215), (10642, -22318)
(5518, 24311), (-3503, -26387)
(-8938, 7282), (-31995, 1967)
(3135, 5376), (-890, -32353)
(15138, -698), (-6652, -28803)
(20255, 15548), (252, -4439)
(9694, 11498), (-10632, -9531)
(32054, 15969), (-9248, -11328)
(16386, 7210), (-1261, -23663)
(9864, 28451), (-5204, 15592)
(4436, 19227), (-25881, 12736)
(-29706, 11435), (-31379, -5932)
(9491, 5688), (-10748, -23927)
(29396, -4287), (22073, -24899)
(20839, 21510), (13090, -15438)
(11140, 12426), (1434, -29833)
(16726, -5992), (-30134, -11559)
(-13353, 32661), (-21527, 6771)
(-5761, 22988), (-31434, 1749)
(11798, 26148), (-7249, 5697)
(22019, -17540), (-4724, -28359)
(21978, 17543), (-22570, 16806)
(18879, 6389), (-4740, 4314)
(-4936, -4035), (-12482, -4124)
(-4051, 23642), (-26380, -5015)
(-2416, 23362), (-3707, 9534)
(4509, -11565), (-15203, -25283)
(10485, 18914), (-9891, -941)
(-13917, 26023), (-26488, -11498)
(13426, 31780), (5905, -16109)
(-3573, 25805), (-25886, -14919)
(26542, 32603), (-24304, -11307)
(15951, -318), (666, -6654)
(28776, 25552), (1524, -27681)
(6141, 16450), (-28174, 2825)
(-2545, 16463), (-8381, -1925)
(9489, -9186), (-18074, -20000)
(-2779, 21043), (-25389, -28413)
(373, 12904), (-25604, -15932)
(29941, 28805), (-12388, 10243)
(20320, 2716), (586, -23638)
(-1362, 21120), (-10947, 9822)
(12433, -3208), (-26715, -18088)
(17473, 13293), (17387, -18374)
(13005, 18601), (-7081, -26996)
(19646, -4248), (5461, -14449)
(28717, 27412), (24521, 13289)
(18270, 25994), (1372, -20954)
(25213, 28593), (803, -993)
(9324, -5786), (-11559, -21803)
(-6342, 17993), (-18783, 8661)
(4798, -2851), (466, -28297)
(29651, -21190), (-20197, -24733)
(9221, 14017), (-20512, -19549)
(14427, 18192), (5807, -25490)
(11047, -1792), (-32282, -20891)
(32744, -4990), (14693, -19999)
(32096, 25207), (-27128, 13999)
(-22415, 12335), (-26277, 6761)
(-12004, 727), (-19831, -20329)
(-2191, 25270), (-15457, -29597)
(30589, 2092), (-31040, -6080)
(874, -6254), (-31690, -31650)
(11410, -24070), (-31453, -28326)
(28641, -66), (6480, -20817)
(19374, 28928), (-12853, -130)
(19621, 20613), (-15604, -27287)
(-29781, 766), (-30648, -4848)
(-8378, -11961), (-12518, -19637)
(1962, -2802), (-7345, -17667)
(-959, 30298), (-31030, 25968)
(-6110, 16059), (-7141, -9565)
(-15014, 61), (-22309, -25526)
(6500, 8589), (2130, -17355)
(32670, 24168), (8503, 7107)
(18573, 26659), (-18328, -27925)
(29979, 22051), (28714, -11536)
(15594, 23891), (7832, -26214)
(4607, 3576), (-21196, -29782)
(31051, 5599), (16755, -22911)
(26403, 7600), (10361, 7054)
(31683, 30678), (-25483, -27986)
(17361, 10737), (-7319, 7762)
(18304, 8069), (-19875, 278)
(-11931, -5113), (-19910, -14889)
(20275, 20007), (4986, -23952)
(-1542, 19294), (-19763, -15550)
(3014, 24882), (-7450, 24013)
(-16793, 8921), (-32138, -20249)
(-19865, 27604), (-30100, -30111)
(7548, 15204), (1876, -10884)
(29498, 30848), (-13389, -4121)
(5242, 25351), (-32506, -22966)
(18331, 10728), (-16068, -3720)
(19850, 12490), (-5939, -15595)
(-3978, 14356), (-23326, -27494)
(20038, 6650), (-3739, 5272)
(30396, 32146), (-25367, -19752)
(31151, -13913), (-20705, -23868)
(26002, 1606), (3648, -5995)
(7415, -13446), (2565, -31483)
(15754, 31176), (-21902, 8347)
(5389, 10969), (-8395, -2240)
(20411, 27881), (7387, -102)
(22208, 16970), (-20117, -19794)
(24714, 28847), (20277, -8395)
(25151, 16658), (-19431, -20668)
(4332, 22861), (-5528, 5912)
(31741, 6826), (14207, -27719)
(31122, 24553), (-23493, 8743)
(-27392, 32715), (-30729, -23163)
(20813, 20633), (18910, -7271)
(9032, 28271), (-12728, 18210)
(-1859, 5055), (-18991, 4726)
(-5590, 24388), (-5692, 16846)
(19093, -14644), (8583, -22525)
(12365, -16993), (1317, -24874)
(-12263, 17939), (-27062, -23013)
(32076, -11358), (-2949, -13793)
(-27077, 17587), (-31009, 11863)
(15389, 28487), (-27716, -20904)
(15429, -9404), (-3878, -21678)
(28647, 8978), (-12526, -24269)
(28023, 15068), (931, -21949)
(6968, 8682), (3622, -17380)
(30619, 29016), (13518, -13123)
(21374, 14504), (-28721, -4953)
(-4019, 14201), (-8342, 6263)
(27007, 30502), (-29305, 23315)
(5918, 22978), (4876, -8664)
(13489, -30312), (13373, -32335)
(32383, 21708), (-25473, -10832)
(25081, -16054), (-10696, -28552)
(21942, -128), (1158, -16376)
(2100, 7797), (-10223, -31129)
(5100, 22314), (-23525, -32006)
(30872, -475), (-13231, -2066)
(-3948, -9158), (-27332, -31102)
(-26740, -18069), (-30826, -29573)
(15852, 21966), (11615, 5995)
(22387, 15327), (-423, -8568)
(23375, 21468), (-5191, 20531)
(-8679, 10610), (-18631, -7541)
(-11932, 15940), (-24419, 4614)
(-25323, -3204), (-29408, -31752)
(-8110, -6623), (-10319, -13578)
(-5556, 29865), (-20336, -7646)
(-3455, 19352), (-11262, 8152)
(25219, -26015), (-11112, -28156)
(13673, -74), (-908, -32664)
(22744, 17010), (-14072, -5783)
(20284, -5709), (10265, -32369)
(5521, 16041), (-32629, -12267)
(20999, -315), (19977, -32717)
(28134, 10858), (-25691, 5140)
(28705, 23021), (-2294, -12373)
(31206, 9782), (-11467, -19283)
(20245, 5618), (13255, -28284)
(-5826, 32473), (-9542, -20509)
(-10395, 21056), (-28598, -8141)
(21740, 13505), (20877, 10182)
(21013, 28115), (-15572, -13903)
(31904, -11271), (2069, -21113)
(21778, 3853), (387, -19233)
(22317, 28605), (-18625, 10213)
(-9361, 30985), (-30007, -26924)
(19557, -20550), (-16241, -22759)
(20579, 17561), (-3345, -29726)
(24945, 11737), (-25904, -17677)
(22775, 24038), (-18450, -19153)
(14018, 22209), (-8765, 15436)
(-11751, 14649), (-20628, 12925)
(24228, 20858), (6013, -21738)
(29215, 15921), (22556, 2949)
(-8090, 2781), (-31778, -23890)
(-13197, 20244), (-32687, -27175)
(-15005, -1484), (-30563, -19554)
(3137, 28562), (-22191, -4020)
(11009, 28290), (158, -20002)
(-8588, -26288), (-31675, -26791)
(22197, -9931), (20247, -22407)
(11446, 20286), (-13311, 7221)
(2616, 3834), (-32255, -32130)
(-12139, -24958), (-22209, -25243)
(7074, 19875), (2419, -19775)
(-9788, -381), (-15073, -5842)
(12701, -3467), (-10105, -11835)
(18610, 26034), (-5832, -12257)
(21050, 26095), (-22834, -6652)
(9839, 18069), (838, -12628)
(6887, 30485), (-21218, -8062)
(3306, -19387), (-13784, -24088)
(17907, -12708), (5742, -15322)
(-12338, 29393), (-30686, 29057)
(25303, -3611), (-23308, -17111)
(20378, 2666), (-8697, -17535)
(-13606, 18055), (-20061, 17702)
(17841, 17356), (11275, -23502)
(22146, 13993), (-4720, -20555)
(6218, 26401), (-15668, -21446)
(-9307, 2365), (-28679, -24906)
(2164, 24065), (-15318, -30160)
(-5869, -2674), (-8089, -12855)
(-8834, 20824), (-23952, 14979)
(24181, 18282), (19483, -15025)
(19972, 22819), (14149, 14819)
(288, 20324), (-5393, -3772)
(-19734, -24281), (-24011, -26876)
(6381, 27209), (-28846, 18480)
(8168, 21005), (-8803, 1340)
(26145, 23760), (-14688, -25242)
(28076, 17002), (-18893, 6780)
(-11098, -18148), (-29114, -31950)
(30005, -10708), (15272, -22744)
(-1804, 31392), (-2810, -8694)
(10670, 26496), (1469, 14750)
(-8354, 15054), (-22505, -11017)
(7109, 31178), (-4813, 25970)
(-10419, 31296), (-11423, 8053)
(9966, 28203), (7511, -25697)
(12397, 12085), (10018, -447)
(19166, 21805), (-30234, -18912)
(3233, 10903), (-27730, -6208)
(18281, 25430), (2098, -13290)
(21901, -17251), (18467, -25019)
(-15715, 8007), (-22588, -15588)
(-15768, 24425), (-30433, -11426)
(-24004, 23205), (-30005, -8871)
(21427, 32708), (717, 10910)
(2612, -8289), (-30693, -30791)
(23911, 8927), (2574, -11907)
(17815, 1570), (12890, -29852)
(17947, 25761), (-28530, -11311)
(18441, 2512), (15339, -13506)
(28810, 14422), (10477, 7830)
(29921, 16253), (-6962, 11818)
(1357, 27931), (-4378, -9054)
(32509, 21321), (-16835, -19636)
(22138, 17679), (-9109, -937)
(-9937, 7813), (-28189, -32145)
(7634, 32626), (-24269, 18938)
(-7019, -2680), (-27299, -27773)
(22294, -20369), (-2486, -27462)
(9778, -15649), (-481, -30459)
(20529, -6), (-17300, -17333)
(-23654, 11366), (-27911, -14631)
(15733, 7667), (4041, -2917)
(19973, 8309), (17676, -11092)
(4338, 26630), (-7798, -1901)
(26061, 15644), (-17058, 14519)
(22940, 7801), (-3418, -22996)
(-18792, 855), (-32273, -24021)
(17020, 11972), (2206, -30179)
(19553, 20920), (-7233, -18464)
(31726, 12324), (406, -17312)
(29069, 16265), (27981, -6862)
(30381, 21766), (-5052, 20063)
(2472, 24570), (-28142, -19377)
(16312, 14383), (-18624, -6045)
(15362, 9176), (-24260, -24959)
(30225, 25640), (-17108, 12181)
(19244, 24180), (-8112, 3817)
(-17216, -11657), (-25632, -31472)
(16340, 6962), (-9464, -32012)
(28592, 7816), (23150, -26425)
(-3472, 6057), (-29301, -29012)
(9487, 24233), (-31937, -9006)
(-9861, 24497), (-10229, 20843)
(21267, -30905), (-1683, -30917)
(5385, -6755), (-1940, -30265)
(12200, 15830), (-14252, -2595)
(29827, 15166), (-7391, 6851)
(-20929, 552), (-22858, -13535)
(-20934, 20193), (-31858, -12137)
(3551, -22215), (415, -30758)
(28201, 26828), (8427, 3119)
(23618, -16497), (-19868, -24057)
(9784, 23086), (9262, 23017)
(15729, 30586), (-7277, -23369)
(-9392, -7263), (-11376, -18366)
(17552, 17280), (9503, 5176)
(17377, 25496), (10963, 6265)
(22953, 19622), (-21594, -10982)
(-3638, 13624), (-31454, -11325)
(1710, -31996), (-8031, -32261)
(15095, 19511), (1469, -15379)
(30927, 2355), (8878, -16420)
(22781, 4197), (14214, -687)
(12810, 27855), (-4222, 7045)
(9474, 27333), (-18676, 2062)
(-26738, 23849), (-29036, -24333)
(28327, 26892), (-31317, -7677)
(4745, 25754), (-14377, 807)
(-20360, 8037), (-31873, -7765)
(31406, 17808), (-19975, -26279)
(18028, 4207), (-30113, -8951)
(-194, -8453), (-29014, -18517)
(7275, 11908), (-15379, -9355)
(19752, 10299), (-8808, -13616)
(22732, 30188), (-637, 77)
(20192, 28044), (-17773, 22433)
(8234, -7985), (-6330, -26034)
(24919, 29393), (7338, -2320)
(253, 10206), (-16194, -28084)
(-22920, -15096), (-23383, -24658)
(25942, 1037), (-21878, -2361)
(-6779, 6458), (-12573, -624)
(18936, -21867), (-17029, -27159)
(19396, 9650), (-13211, -19984)
(10920, -7401), (-10525, -29023)
(16612, 8609), (-5889, 5940)
